Customer_ID,Customer_Segment,Region
CUST18204,Corporate,South
CUST18205,Retail,South
CUST18206,SME,North
CUST18207,Retail,North
CUST18208,Retail,East
CUST18209,Retail,East
CUST18210,Retail,North
CUST18211,SME,North
CUST18212,Corporate,North
CUST18213,Corporate,East
CUST18214,SME,West
CUST18215,SME,South
CUST18216,Retail,North
CUST18217,SME,North
CUST18218,SME,West
CUST18219,Retail,East
CUST18220,Retail,West
CUST18221,Retail,North
CUST18222,Retail,West
CUST18223,Retail,East
CUST18224,Retail,North
CUST18225,Retail,North
CUST18226,Retail,East
CUST18227,Corporate,West
CUST18228,Corporate,East
CUST18229,Corporate,North
CUST18230,Corporate,North
CUST18231,Retail,South
CUST18232,SME,East
CUST18233,Retail,East
CUST18234,Retail,West
CUST18235,Retail,East
CUST18236,SME,East
CUST18237,Corporate,East
CUST18238,Retail,West
CUST18239,Retail,South
CUST18240,Retail,East
CUST18241,Retail,South
CUST18242,Retail,West
CUST18243,Retail,West
CUST18244,SME,West
CUST18245,SME,West
CUST18246,Retail,North
CUST18247,Retail,East
CUST18248,Retail,South
CUST18249,Retail,South
CUST18250,Retail,North
CUST18251,SME,South
CUST18252,Retail,East
CUST18253,Retail,North
CUST18254,Retail,North
CUST18255,Corporate,North
CUST18256,Retail,West
CUST18257,SME,North
CUST18258,SME,North
CUST18259,Corporate,West
CUST18260,Retail,North
CUST18261,SME,South
CUST18262,Retail,East
CUST18263,Retail,South
CUST18264,Corporate,West
CUST18265,Corporate,West
CUST18266,Retail,East
CUST18267,SME,East
CUST18268,Corporate,North
CUST18269,Retail,East
CUST18270,Corporate,East
CUST18271,Retail,South
CUST18272,Corporate,East
CUST18273,Retail,West
CUST18274,SME,East
CUST18275,SME,North
CUST18276,Corporate,South
CUST18277,Retail,East
CUST18278,SME,West
CUST18279,Corporate,East
CUST18280,Retail,East
CUST18281,Retail,North
CUST18282,Retail,West
CUST18283,SME,East
CUST18284,SME,East
CUST18285,Corporate,North
CUST18286,Retail,East
CUST18287,SME,South
CUST18288,SME,East
CUST18289,Corporate,East
CUST18290,Retail,North
CUST18291,SME,North
CUST18292,Retail,South
CUST18293,Retail,South
CUST18294,SME,East
CUST18295,Retail,West
CUST18296,Retail,South
CUST18297,Retail,South
CUST18298,Retail,South
CUST18299,Retail,South
CUST18300,SME,West
CUST18301,SME,North
CUST18302,SME,West
CUST18303,SME,East
CUST18304,SME,South
CUST18305,SME,North
CUST18306,SME,South
CUST18307,SME,North
CUST18308,Retail,East
CUST18309,Retail,South
CUST18310,SME,North
CUST18311,Corporate,South
CUST18312,SME,North
CUST18313,SME,South
CUST18314,Retail,East
CUST18315,Retail,South
CUST18316,SME,North
CUST18317,Retail,East
CUST18318,Corporate,North
CUST18319,Retail,West
CUST18320,Retail,East
CUST18321,SME,North
CUST18322,Corporate,West
CUST18323,Retail,West
CUST18324,Retail,East
CUST18325,Retail,West
CUST18326,SME,West
CUST18327,Corporate,South
CUST18328,SME,East
CUST18329,Retail,North
CUST18330,SME,South
CUST18331,SME,South
CUST18332,SME,South
CUST18333,Corporate,North
CUST18334,Corporate,South
CUST18335,Corporate,West
CUST18336,SME,East
CUST18337,Retail,South
CUST18338,Retail,East
CUST18339,Retail,West
CUST18340,Corporate,East
CUST18341,Retail,East
CUST18342,Retail,North
CUST18343,Retail,East
CUST18344,Retail,South
CUST18345,Retail,North
CUST18346,SME,East
CUST18347,Corporate,South
CUST18348,SME,South
CUST18349,Retail,East
CUST18350,Retail,South
CUST18351,SME,East
CUST18352,Corporate,East
CUST18353,SME,East
CUST18354,Retail,South
CUST18355,Retail,North
CUST18356,SME,West
CUST18357,SME,West
CUST18358,Retail,West
CUST18359,SME,West
CUST18360,Corporate,East
CUST18361,Retail,East
CUST18362,SME,North
CUST18363,Retail,West
CUST18364,SME,South
CUST18365,SME,North
CUST18366,Corporate,West
CUST18367,Retail,South
CUST18368,Retail,South
CUST18369,Retail,East
CUST18370,SME,South
CUST18371,Retail,East
CUST18372,Retail,South
CUST18373,Corporate,North
CUST18374,Retail,South
CUST18375,Retail,North
CUST18376,SME,South
CUST18377,SME,West
CUST18378,Retail,West
CUST18379,SME,North
CUST18380,Retail,South
CUST18381,Retail,South
CUST18382,SME,East
CUST18383,Corporate,North
CUST18384,Retail,North
CUST18385,SME,South
CUST18386,Retail,East
CUST18387,Retail,West
CUST18388,Retail,North
CUST18389,Retail,South
CUST18390,SME,North
CUST18391,Retail,South
CUST18392,Retail,East
CUST18393,SME,North
CUST18394,SME,East
CUST18395,SME,North
CUST18396,Retail,West
CUST18397,SME,West
CUST18398,Corporate,West
CUST18399,Corporate,East
CUST18400,SME,East
CUST18401,Retail,East
CUST18402,Retail,South
CUST18403,SME,East
CUST18404,Retail,West
CUST18405,Corporate,South
CUST18406,Retail,South
CUST18407,SME,West
CUST18408,Corporate,North
CUST18409,Retail,West
CUST18410,Retail,East
CUST18411,Retail,South
CUST18412,Retail,West
CUST18413,Corporate,West
CUST18414,SME,North
CUST18415,Corporate,East
CUST18416,Corporate,South
CUST18417,Corporate,North
CUST18418,Retail,North
CUST18419,Retail,South
CUST18420,SME,South
CUST18421,SME,East
CUST18422,Retail,North
CUST18423,Retail,South
CUST18424,Retail,South
CUST18425,SME,South
CUST18426,SME,North
CUST18427,SME,West
CUST18428,Retail,North
CUST18429,SME,South
CUST18430,Retail,North
CUST18431,SME,South
CUST18432,Corporate,South
CUST18433,Retail,East
CUST18434,Retail,East
CUST18435,Retail,South
CUST18436,Retail,South
CUST18437,Retail,West
CUST18438,SME,West
CUST18439,SME,South
CUST18440,Corporate,South
CUST18441,Retail,West
CUST18442,SME,North
CUST18443,Retail,South
CUST18444,SME,North
CUST18445,SME,North
CUST18446,Retail,West
CUST18447,Retail,South
CUST18448,SME,South
CUST18449,Retail,North
CUST18450,Retail,South
CUST18451,SME,North
CUST18452,Corporate,North
CUST18453,SME,West
CUST18454,SME,East
CUST18455,SME,South
CUST18456,Retail,West
CUST18457,SME,North
CUST18458,Retail,West
CUST18459,SME,South
CUST18460,Corporate,West
CUST18461,SME,East
CUST18462,Retail,South
CUST18463,SME,North
CUST18464,Retail,South
CUST18465,SME,West
CUST18466,Retail,East
CUST18467,SME,West
CUST18468,Retail,North
CUST18469,Retail,South
CUST18470,Retail,West
CUST18471,Retail,East
CUST18472,Retail,East
CUST18473,Retail,West
CUST18474,Retail,North
CUST18475,SME,North
CUST18476,Retail,South
CUST18477,Retail,West
CUST18478,Retail,East
CUST18479,SME,South
CUST18480,Retail,West
CUST18481,SME,East
CUST18482,Retail,East
CUST18483,Corporate,South
CUST18484,SME,East
CUST18485,Retail,East
CUST18486,Retail,North
CUST18487,Retail,North
CUST18488,SME,West
CUST18489,Retail,East
CUST18490,Corporate,West
CUST18491,Retail,East
CUST18492,Retail,West
CUST18493,Retail,East
CUST18494,Retail,South
CUST18495,Retail,West
CUST18496,Corporate,West
CUST18497,Corporate,East
CUST18498,SME,West
CUST18499,SME,South
CUST18500,SME,North
CUST18501,Retail,North
CUST18502,Retail,East
CUST18503,Retail,South
CUST18504,Retail,South
CUST18505,Retail,West
CUST18506,Corporate,South
CUST18507,Corporate,East
CUST18508,Retail,North
CUST18509,SME,North
CUST18510,Retail,East
CUST18511,Retail,South
CUST18512,Retail,North
CUST18513,Retail,East
CUST18514,Retail,South
CUST18515,SME,South
CUST18516,Retail,East
CUST18517,Retail,West
CUST18518,SME,West
CUST18519,SME,South
CUST18520,Retail,West
CUST18521,Retail,East
CUST18522,Retail,South
CUST18523,SME,East
CUST18524,SME,East
CUST18525,Corporate,North
CUST18526,Retail,North
CUST18527,Retail,North
CUST18528,SME,East
CUST18529,Corporate,West
CUST18530,Corporate,West
CUST18531,Retail,North
CUST18532,SME,West
CUST18533,Retail,South
CUST18534,SME,West
CUST18535,Retail,West
CUST18536,Retail,North
CUST18537,Retail,South
CUST18538,Retail,South
CUST18539,SME,West
CUST18540,Corporate,West
CUST18541,Retail,East
CUST18542,Retail,North
CUST18543,SME,East
CUST18544,SME,East
CUST18545,Retail,North
CUST18546,Retail,South
CUST18547,Retail,South
CUST18548,Retail,South
CUST18549,Retail,North
CUST18550,SME,South
CUST18551,SME,West
CUST18552,SME,East
CUST18553,Retail,South
CUST18554,Retail,West
CUST18555,SME,West
CUST18556,SME,South
CUST18557,Retail,South
CUST18558,Retail,North
CUST18559,Corporate,East
CUST18560,SME,East
CUST18561,Retail,North
CUST18562,Corporate,West
CUST18563,SME,South
CUST18564,Retail,West
CUST18565,SME,North
CUST18566,Retail,South
CUST18567,Corporate,South
CUST18568,SME,North
CUST18569,Retail,West
CUST18570,Retail,West
CUST18571,Retail,South
CUST18572,SME,South
CUST18573,Retail,East
CUST18574,SME,North
CUST18575,Corporate,South
CUST18576,Corporate,North
CUST18577,Retail,East
CUST18578,Retail,East
CUST18579,Corporate,West
CUST18580,Retail,West
CUST18581,Retail,South
CUST18582,Corporate,West
CUST18583,Corporate,South
CUST18584,Retail,North
CUST18585,SME,East
CUST18586,Retail,West
CUST18587,Corporate,South
CUST18588,Corporate,South
CUST18589,SME,East
CUST18590,Retail,South
CUST18591,SME,West
CUST18592,SME,West
CUST18593,Retail,East
CUST18594,Retail,East
CUST18595,Retail,West
CUST18596,SME,North
CUST18597,Retail,South
CUST18598,Retail,South
CUST18599,SME,South
CUST18600,Corporate,West
CUST18601,Retail,West
CUST18602,Retail,North
CUST18603,Corporate,South
CUST18604,Retail,South
CUST18605,SME,East
CUST18606,Retail,East
CUST18607,Corporate,East
CUST18608,SME,West
CUST18609,Corporate,North
CUST18610,SME,West
CUST18611,SME,East
CUST18612,Retail,North
CUST18613,SME,East
CUST18614,SME,West
CUST18615,Retail,East
CUST18616,SME,West
CUST18617,Retail,North
CUST18618,Retail,West
CUST18619,SME,East
CUST18620,Retail,North
CUST18621,SME,North
CUST18622,Corporate,South
CUST18623,Retail,North
CUST18624,SME,West
CUST18625,Retail,East
CUST18626,Retail,North
CUST18627,Retail,North
CUST18628,Retail,North
CUST18629,Corporate,North
CUST18630,Retail,South
CUST18631,Retail,East
CUST18632,SME,North
CUST18633,Corporate,North
CUST18634,SME,West
CUST18635,Corporate,South
CUST18636,Corporate,West
CUST18637,SME,West
CUST18638,Retail,West
CUST18639,Retail,South
CUST18640,Retail,North
CUST18641,Corporate,East
CUST18642,SME,West
CUST18643,Retail,South
CUST18644,SME,North
CUST18645,Retail,South
CUST18646,SME,North
CUST18647,Retail,North
CUST18648,Retail,North
CUST18649,SME,North
CUST18650,Corporate,East
CUST18651,SME,East
CUST18652,Corporate,North
CUST18653,Corporate,North
CUST18654,Retail,North
CUST18655,SME,North
CUST18656,SME,West
CUST18657,Retail,South
CUST18658,Retail,North
CUST18659,Corporate,North
CUST18660,Retail,East
CUST18661,SME,North
CUST18662,Retail,North
CUST18663,SME,South
CUST18664,Retail,South
CUST18665,SME,South
CUST18666,SME,West
CUST18667,SME,South
CUST18668,SME,West
CUST18669,SME,East
CUST18670,Retail,South
CUST18671,Retail,West
CUST18672,Retail,North
CUST18673,SME,North
CUST18674,Retail,West
CUST18675,Retail,East
CUST18676,Retail,West
CUST18677,SME,South
CUST18678,Corporate,East
CUST18679,SME,West
CUST18680,Retail,South
CUST18681,Corporate,North
CUST18682,SME,West
CUST18683,Retail,North
CUST18684,SME,West
CUST18685,SME,North
CUST18686,SME,North
CUST18687,Retail,North
CUST18688,SME,West
CUST18689,SME,North
CUST18690,Retail,North
CUST18691,Corporate,East
CUST18692,SME,North
CUST18693,SME,South
CUST18694,SME,South
CUST18695,Retail,East
CUST18696,Retail,South
CUST18697,Retail,East
CUST18698,Retail,South
CUST18699,SME,West
CUST18700,Retail,West
CUST18701,Retail,North
CUST18702,Retail,North
CUST18703,Corporate,South
CUST18704,SME,North
CUST18705,Retail,East
CUST18706,Retail,East
CUST18707,Retail,North
CUST18708,Retail,South
CUST18709,Corporate,North
CUST18710,SME,East
CUST18711,Retail,South
CUST18712,Corporate,North
CUST18713,Corporate,East
CUST18714,Retail,South
CUST18715,Retail,East
CUST18716,Retail,West
CUST18717,SME,East
CUST18718,SME,West
CUST18719,SME,South
CUST18720,Retail,South
CUST18721,Corporate,West
CUST18722,Retail,West
CUST18723,Retail,North
CUST18724,Retail,South
CUST18725,SME,West
CUST18726,Retail,West
CUST18727,Retail,South
CUST18728,SME,North
CUST18729,Retail,South
CUST18730,Corporate,North
CUST18731,Retail,South
CUST18732,Corporate,South
CUST18733,Corporate,East
CUST18734,Retail,South
CUST18735,SME,North
CUST18736,Corporate,West
CUST18737,SME,North
CUST18738,SME,West
CUST18739,Retail,West
CUST18740,Retail,North
CUST18741,Retail,North
CUST18742,Retail,East
CUST18743,Retail,North
CUST18744,Corporate,North
CUST18745,Corporate,East
CUST18746,Corporate,South
CUST18747,SME,South
CUST18748,Retail,East
CUST18749,Retail,East
CUST18750,Retail,North
CUST18751,SME,East
CUST18752,Corporate,West
CUST18753,SME,East
CUST18754,Corporate,East
CUST18755,Corporate,South
CUST18756,Retail,East
CUST18757,Retail,North
CUST18758,Retail,North
CUST18759,Retail,South
CUST18760,Retail,North
CUST18761,SME,North
CUST18762,SME,North
CUST18763,Corporate,North
CUST18764,Retail,East
CUST18765,Retail,South
CUST18766,SME,West
CUST18767,SME,North
CUST18768,Retail,West
CUST18769,Corporate,West
CUST18770,Retail,West
CUST18771,Retail,East
CUST18772,SME,North
CUST18773,SME,North
CUST18774,SME,West
CUST18775,Retail,South
CUST18776,Retail,East
CUST18777,Corporate,West
CUST18778,Corporate,East
CUST18779,Retail,North
CUST18780,Corporate,West
CUST18781,Corporate,East
CUST18782,Corporate,South
CUST18783,SME,East
CUST18784,SME,North
CUST18785,Retail,North
CUST18786,Retail,North
CUST18787,Retail,South
CUST18788,Corporate,East
CUST18789,Retail,West
CUST18790,Retail,South
CUST18791,SME,North
CUST18792,Corporate,North
CUST18793,Retail,South
CUST18794,Retail,East
CUST18795,Retail,South
CUST18796,Retail,West
CUST18797,Corporate,South
CUST18798,Retail,West
CUST18799,Retail,North
CUST18800,Retail,West
CUST18801,Retail,North
CUST18802,Retail,North
CUST18803,Corporate,East
CUST18804,Retail,West
CUST18805,SME,West
CUST18806,SME,North
CUST18807,Retail,West
CUST18808,Retail,South
CUST18809,SME,East
CUST18810,Retail,South
CUST18811,Retail,East
CUST18812,Corporate,North
CUST18813,SME,East
CUST18814,Corporate,North
CUST18815,Retail,North
CUST18816,SME,West
CUST18817,Corporate,East
CUST18818,SME,North
CUST18819,Retail,North
CUST18820,Retail,North
CUST18821,Retail,East
CUST18822,Retail,West
CUST18823,Corporate,East
CUST18824,Retail,South
CUST18825,SME,North
CUST18826,Retail,North
CUST18827,Corporate,East
CUST18828,Retail,East
CUST18829,SME,East
CUST18830,Corporate,North
CUST18831,Retail,East
CUST18832,SME,North
CUST18833,Retail,East
CUST18834,Retail,West
CUST18835,Retail,East
CUST18836,Retail,East
CUST18837,SME,East
CUST18838,Retail,East
CUST18839,Corporate,West
CUST18840,Retail,North
CUST18841,Retail,South
CUST18842,Retail,East
CUST18843,Retail,South
CUST18844,SME,North
CUST18845,SME,South
CUST18846,SME,West
CUST18847,SME,East
CUST18848,Retail,West
CUST18849,Retail,East
CUST18850,Retail,West
CUST18851,SME,East
CUST18852,Corporate,West
CUST18853,Corporate,North
CUST18854,Corporate,East
CUST18855,SME,East
CUST18856,SME,East
CUST18857,Retail,West
CUST18858,SME,West
CUST18859,Retail,West
CUST18860,Retail,South
CUST18861,Retail,North
CUST18862,Retail,North
CUST18863,Retail,West
CUST18864,Corporate,East
CUST18865,Corporate,North
CUST18866,SME,South
CUST18867,Corporate,West
CUST18868,Retail,East
CUST18869,SME,West
CUST18870,Corporate,North
CUST18871,Retail,East
CUST18872,Retail,South
CUST18873,SME,North
CUST18874,Retail,West
CUST18875,Retail,North
CUST18876,SME,West
CUST18877,Retail,North
CUST18878,SME,West
CUST18879,Retail,South
CUST18880,Retail,East
CUST18881,Corporate,West
CUST18882,Retail,West
CUST18883,Retail,East
CUST18884,SME,South
CUST18885,Retail,South
CUST18886,Retail,North
CUST18887,SME,East
CUST18888,SME,South
CUST18889,SME,South
CUST18890,SME,South
CUST18891,Corporate,East
CUST18892,Retail,North
CUST18893,Retail,South
CUST18894,Corporate,West
CUST18895,SME,North
CUST18896,SME,East
CUST18897,Retail,East
CUST18898,Retail,South
CUST18899,Retail,West
CUST18900,Retail,North
CUST18901,Retail,South
CUST18902,SME,North
CUST18903,Corporate,North
CUST18904,Retail,North
CUST18905,Retail,North
CUST18906,SME,North
CUST18907,Retail,North
CUST18908,SME,North
CUST18909,Corporate,South
CUST18910,SME,East
CUST18911,Retail,South
CUST18912,SME,North
CUST18913,Retail,West
CUST18914,Retail,North
CUST18915,SME,East
CUST18916,SME,South
CUST18917,Corporate,North
CUST18918,Corporate,South
CUST18919,Retail,North
CUST18920,Retail,East
CUST18921,Retail,West
CUST18922,Retail,North
CUST18923,SME,East
CUST18924,Corporate,East
CUST18925,SME,North
CUST18926,Retail,South
CUST18927,SME,North
CUST18928,Retail,East
CUST18929,Retail,East
CUST18930,Retail,North
CUST18931,SME,North
CUST18932,SME,East
CUST18933,Retail,East
CUST18934,Retail,West
CUST18935,Corporate,East
CUST18936,Retail,West
CUST18937,SME,South
CUST18938,Corporate,East
CUST18939,Retail,West
CUST18940,SME,West
CUST18941,Corporate,South
CUST18942,SME,South
CUST18943,Retail,North
CUST18944,SME,East
CUST18945,Corporate,South
CUST18946,Corporate,South
CUST18947,Corporate,East
CUST18948,SME,South
CUST18949,Corporate,South
CUST18950,Retail,East
CUST18951,Retail,West
CUST18952,Corporate,North
CUST18953,Corporate,North
CUST18954,Retail,West
CUST18955,Corporate,West
CUST18956,Retail,East
CUST18957,Retail,South
CUST18958,Retail,East
CUST18959,Retail,South
CUST18960,Corporate,West
CUST18961,Retail,East
CUST18962,Retail,North
CUST18963,Retail,North
CUST18964,Retail,East
CUST18965,Corporate,West
CUST18966,Retail,North
CUST18967,Retail,North
CUST18968,SME,East
CUST18969,SME,East
CUST18970,Corporate,North
CUST18971,Retail,East
CUST18972,Corporate,West
CUST18973,Retail,West
CUST18974,SME,South
CUST18975,Retail,South
CUST18976,Retail,East
CUST18977,Retail,West
CUST18978,Retail,North
CUST18979,SME,South
CUST18980,Retail,South
CUST18981,Retail,South
CUST18982,Retail,West
CUST18983,Corporate,South
CUST18984,SME,East
CUST18985,Retail,North
CUST18986,Corporate,North
CUST18987,Retail,West
CUST18988,Retail,West
CUST18989,SME,South
CUST18990,Retail,North
CUST18991,SME,East
CUST18992,SME,North
CUST18993,Retail,North
CUST18994,Retail,South
CUST18995,Retail,South
CUST18996,SME,East
CUST18997,Retail,South
CUST18998,Retail,East
CUST18999,SME,South
CUST19000,Retail,South
CUST19001,Retail,East
CUST19002,Retail,West
CUST19003,SME,South
CUST19004,SME,West
CUST19005,Retail,East
CUST19006,SME,East
CUST19007,Retail,South
CUST19008,Corporate,North
CUST19009,Retail,East
CUST19010,Retail,East
CUST19011,SME,West
CUST19012,Retail,East
CUST19013,Corporate,East
CUST19014,Retail,South
CUST19015,Corporate,West
CUST19016,Retail,East
CUST19017,Retail,West
CUST19018,Corporate,South
CUST19019,SME,West
CUST19020,Retail,North
CUST19021,SME,South
CUST19022,Retail,West
CUST19023,Corporate,North
CUST19024,SME,West
CUST19025,Retail,East
CUST19026,Retail,West
CUST19027,SME,West
CUST19028,SME,North
CUST19029,Corporate,North
CUST19030,Retail,North
CUST19031,Retail,West
CUST19032,SME,South
CUST19033,Corporate,North
CUST19034,SME,East
CUST19035,SME,West
CUST19036,SME,West
CUST19037,Retail,East
CUST19038,Corporate,South
CUST19039,SME,East
CUST19040,Retail,West
CUST19041,SME,South
CUST19042,Corporate,South
CUST19043,Corporate,West
CUST19044,Retail,North
CUST19045,Retail,North
CUST19046,Retail,North
CUST19047,SME,East
CUST19048,SME,East
CUST19049,Retail,North
CUST19050,Retail,South
CUST19051,Retail,North
CUST19052,Retail,North
CUST19053,SME,East
CUST19054,SME,West
CUST19055,Retail,North
CUST19056,SME,South
CUST19057,Corporate,East
CUST19058,Retail,North
CUST19059,SME,North
CUST19060,SME,West
CUST19061,SME,South
CUST19062,Retail,East
CUST19063,Retail,East
CUST19064,Retail,South
CUST19065,Retail,East
CUST19066,SME,West
CUST19067,Retail,South
CUST19068,SME,South
CUST19069,Retail,East
CUST19070,Retail,South
CUST19071,Retail,North
CUST19072,Retail,West
CUST19073,Retail,North
CUST19074,SME,North
CUST19075,Corporate,East
CUST19076,Retail,North
CUST19077,Retail,North
CUST19078,Corporate,East
CUST19079,Retail,South
CUST19080,SME,South
CUST19081,Corporate,South
CUST19082,SME,South
CUST19083,Corporate,North
CUST19084,Retail,South
CUST19085,Corporate,South
CUST19086,SME,South
CUST19087,Retail,South
CUST19088,SME,South
CUST19089,SME,West
CUST19090,Corporate,South
CUST19091,Retail,South
CUST19092,Retail,North
CUST19093,Retail,South
CUST19094,Retail,East
CUST19095,Corporate,South
CUST19096,SME,West
CUST19097,SME,North
CUST19098,Corporate,South
CUST19099,SME,East
CUST19100,SME,North
CUST19101,Retail,West
CUST19102,Retail,West
CUST19103,Corporate,East
CUST19104,SME,North
CUST19105,Corporate,West
CUST19106,Retail,West
CUST19107,SME,North
CUST19108,Retail,East
CUST19109,Retail,South
CUST19110,Corporate,West
CUST19111,Corporate,West
CUST19112,Corporate,West
CUST19113,Retail,West
CUST19114,Corporate,North
CUST19115,Retail,East
CUST19116,Corporate,East
CUST19117,SME,South
CUST19118,SME,North
CUST19119,Corporate,West
CUST19120,SME,South
CUST19121,Retail,East
CUST19122,Retail,North
CUST19123,Retail,West
CUST19124,Retail,East
CUST19125,SME,West
CUST19126,Retail,South
CUST19127,Corporate,South
CUST19128,Retail,East
CUST19129,Corporate,East
CUST19130,Retail,West
CUST19131,Retail,North
CUST19132,Retail,South
CUST19133,SME,South
CUST19134,Corporate,South
CUST19135,Retail,East
CUST19136,Corporate,East
CUST19137,Retail,West
CUST19138,SME,West
CUST19139,SME,West
CUST19140,Corporate,South
CUST19141,SME,East
CUST19142,Retail,East
CUST19143,SME,West
CUST19144,Corporate,East
CUST19145,Retail,North
CUST19146,SME,North
CUST19147,Retail,North
CUST19148,Retail,East
CUST19149,Corporate,North
CUST19150,Corporate,South
CUST19151,Corporate,East
CUST19152,Retail,West
CUST19153,Retail,North
CUST19154,SME,North
CUST19155,SME,North
CUST19156,Retail,North
CUST19157,Retail,East
CUST19158,Retail,West
CUST19159,Retail,North
CUST19160,Corporate,South
CUST19161,Retail,North
CUST19162,Retail,East
CUST19163,SME,East
CUST19164,Retail,South
CUST19165,Corporate,West
CUST19166,Retail,South
CUST19167,Retail,East
CUST19168,Retail,South
CUST19169,SME,East
CUST19170,SME,West
CUST19171,SME,South
CUST19172,Retail,South
CUST19173,Retail,North
CUST19174,SME,East
CUST19175,Corporate,North
CUST19176,Retail,North
CUST19177,Corporate,West
CUST19178,SME,North
CUST19179,SME,North
CUST19180,Retail,North
CUST19181,SME,East
CUST19182,Retail,South
CUST19183,SME,East
CUST19184,SME,West
CUST19185,Retail,South
CUST19186,SME,East
CUST19187,SME,East
CUST19188,Retail,South
CUST19189,SME,East
CUST19190,Corporate,North
CUST19191,Retail,West
CUST19192,Corporate,East
CUST19193,Retail,South
CUST19194,Corporate,West
CUST19195,Retail,East
CUST19196,SME,South
CUST19197,SME,East
CUST19198,SME,South
CUST19199,SME,South
CUST19200,Corporate,East
CUST19201,Retail,South
CUST19202,Corporate,East
CUST19203,Retail,North
CUST19204,SME,West
CUST19205,Retail,North
CUST19206,Retail,East
CUST19207,Retail,West
CUST19208,SME,South
CUST19209,Retail,South
CUST19210,Corporate,West
CUST19211,Retail,West
CUST19212,Retail,East
CUST19213,Retail,West
CUST19214,SME,East
CUST19215,Retail,North
CUST19216,Corporate,North
CUST19217,Retail,West
CUST19218,SME,West
CUST19219,Retail,South
CUST19220,Retail,South
CUST19221,Retail,South
CUST19222,Retail,West
CUST19223,SME,West
CUST19224,Corporate,West
CUST19225,Retail,West
CUST19226,Retail,North
CUST19227,Retail,East
CUST19228,Corporate,South
CUST19229,Retail,East
CUST19230,SME,West
CUST19231,SME,North
CUST19232,SME,South
CUST19233,SME,South
CUST19234,Corporate,South
CUST19235,Retail,South
CUST19236,SME,East
CUST19237,Retail,South
CUST19238,Retail,North
CUST19239,SME,South
CUST19240,SME,North
CUST19241,Retail,South
CUST19242,SME,East
CUST19243,SME,West
CUST19244,Retail,East
CUST19245,SME,East
CUST19246,Retail,South
CUST19247,Retail,South
CUST19248,SME,North
CUST19249,Retail,North
CUST19250,Retail,North
CUST19251,SME,North
CUST19252,Retail,West
CUST19253,SME,West
CUST19254,Retail,South
CUST19255,SME,East
CUST19256,Retail,South
CUST19257,Retail,East
CUST19258,Retail,South
CUST19259,Corporate,West
CUST19260,Retail,West
CUST19261,SME,West
CUST19262,Retail,North
CUST19263,Retail,East
CUST19264,SME,East
CUST19265,Corporate,South
CUST19266,SME,East
CUST19267,Retail,West
CUST19268,Retail,North
CUST19269,Retail,West
CUST19270,Retail,East
CUST19271,Retail,West
CUST19272,Retail,North
CUST19273,SME,West
CUST19274,SME,North
CUST19275,Retail,East
CUST19276,Retail,East
CUST19277,Retail,South
CUST19278,Retail,South
CUST19279,Retail,West
CUST19280,Retail,West
CUST19281,SME,North
CUST19282,SME,South
CUST19283,Retail,East
CUST19284,SME,West
CUST19285,Retail,West
CUST19286,SME,North
CUST19287,Retail,North
CUST19288,Retail,West
CUST19289,Retail,East
CUST19290,SME,North
CUST19291,Retail,South
CUST19292,Corporate,North
CUST19293,SME,West
CUST19294,Retail,East
CUST19295,Corporate,North
CUST19296,Corporate,West
CUST19297,Retail,South
CUST19298,Retail,North
CUST19299,Retail,West
CUST19300,Corporate,West
CUST19301,SME,South
CUST19302,Corporate,East
CUST19303,Retail,North
CUST19304,Corporate,South
CUST19305,Retail,East
CUST19306,Corporate,North
CUST19307,Retail,North
CUST19308,Retail,North
CUST19309,Corporate,West
CUST19310,Corporate,East
CUST19311,Corporate,West
CUST19312,Retail,East
CUST19313,SME,North
CUST19314,Retail,South
CUST19315,Retail,South
CUST19316,Corporate,West
CUST19317,Retail,East
CUST19318,Retail,North
CUST19319,Retail,North
CUST19320,Corporate,South
CUST19321,Retail,North
CUST19322,Corporate,East
CUST19323,Retail,West
CUST19324,Retail,East
CUST19325,SME,South
CUST19326,Retail,North
CUST19327,Corporate,West
CUST19328,Retail,North
CUST19329,Retail,East
CUST19330,Corporate,South
CUST19331,Retail,East
CUST19332,SME,South
CUST19333,Retail,West
CUST19334,Retail,South
CUST19335,Retail,South
CUST19336,Retail,East
CUST19337,Retail,South
CUST19338,SME,East
CUST19339,Retail,North
CUST19340,Retail,West
CUST19341,SME,South
CUST19342,Retail,East
CUST19343,Retail,North
CUST19344,Retail,East
CUST19345,Retail,West
CUST19346,Corporate,East
CUST19347,Retail,East
CUST19348,Retail,East
CUST19349,Retail,South
CUST19350,SME,West
CUST19351,SME,North
CUST19352,Retail,South
CUST19353,SME,South
CUST19354,Retail,South
CUST19355,Retail,South
CUST19356,Retail,West
CUST19357,Retail,South
CUST19358,SME,North
CUST19359,Retail,South
CUST19360,Retail,North
CUST19361,SME,North
CUST19362,Retail,East
CUST19363,Retail,West
CUST19364,Corporate,South
CUST19365,SME,West
CUST19366,SME,South
CUST19367,SME,North
CUST19368,Retail,North
CUST19369,Corporate,West
CUST19370,Retail,West
CUST19371,Retail,South
CUST19372,Retail,West
CUST19373,Retail,West
CUST19374,Retail,West
CUST19375,Corporate,South
CUST19376,SME,North
CUST19377,Retail,South
CUST19378,Corporate,North
CUST19379,Retail,South
